status_label,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
alive,1.394,1.224,0.552,-1.916,0.0,-1.201,0.181,6.3804,2.071,19.455,12.246,-2.468,0.847,5.657,-45.871,2.071,17.903,3.987
alive,26.51,13.549,3.656,8.249,3.393,3.406,7.647,46.9786,61.461,30.759,7.963,4.593,47.912,16.169,-468.414,61.461,24.132,53.212
failed,334.203,777.644,17.692,72.212,0.0,29.026,269.07,371.1642,1081.975,849.113,201.81,54.52,304.331,158.423,211.196,1081.975,392.09,1009.763
alive,51.839,69.248,4.041,6.936,8.655,3.834,36.155,93.7023,98.723,116.398,8.571,2.895,29.475,26.319,-179.09,98.723,45.305,91.787
failed,9.27,7.074,0.465,-0.982,3.616,-1.466,3.596,16.2247,15.171,9.99,0.033,-1.447,8.097,3.005,-37.157,15.171,3.038,16.153
failed,9.533,16.663,0.237,-1.283,5.838,-1.006,2.946,6.4801,19.639,11.43,0.667,-1.52,2.976,3.125,16.247,19.639,3.972,20.922
alive,4.665,2.838,0.156,1.442,0.0,1.055,1.121,8.5884,13.439,6.191,3.309,1.286,10.601,8.727,-100.181,13.439,12.742,11.997
alive,63.099,177.599,6.447,14.522,54.172,4.644,1.209,77.6186,264.237,95.057,0.0,8.075,86.638,22.352,39.913,264.237,32.246,249.715
alive,539.0,222.0,136.0,361.0,18.0,16.0,73.0,1630.384,583.0,5752.0,3890.0,225.0,361.0,297.0,-6.0,583.0,4272.0,222.0
failed,14.209,1.651,0.374,-11.096,0.437,-9.044,1.632,33.3725,7.821,14.913,0.0,-11.47,6.17,11.257,-235.847,7.821,11.852,18.917
alive,360.926,246.835,15.576,43.903,79.197,23.486,66.573,984.1246,413.509,511.165,0.0,28.327,166.674,73.666,357.241,413.509,82.659,369.606
failed,2236.03,5981.494,459.465,1161.349,106.536,118.618,747.004,1241.4602,7457.899,23226.992,13586.278,701.884,1476.405,3567.131,1049.03,7457.899,19189.875,6296.55
failed,284.142,717.571,18.117,63.157,0.0,24.735,226.055,418.6853,995.837,779.679,192.092,45.04,278.266,143.385,168.037,995.837,362.309,932.68
failed,289.371,511.181,67.702,151.588,36.995,78.165,59.97,703.6421,701.116,784.569,284.022,83.886,189.935,97.746,-77.6,701.116,537.186,549.528
alive,3386.9,1245.5,191.9,2117.1,0.0,1309.6,1287.1,26790.2122,4442.7,9526.2,5226.1,1925.2,3197.2,2098.5,8168.1,4442.7,8869.7,2325.6
failed,91.451,158.626,4.021,5.07,31.944,-1.378,19.483,75.635,287.094,139.749,0.0,1.049,128.468,28.728,99.312,287.094,32.776,282.024
failed,244.292,610.487,63.329,19.95,156.481,-44.111,11.05,269.1837,981.101,506.723,12.241,-43.379,370.614,162.446,66.289,981.101,313.714,961.151
failed,3476.754,7498.926,583.912,1075.756,139.654,282.022,988.947,1996.1981,8852.239,27303.932,17328.181,491.844,1353.313,2515.403,1625.103,8852.239,22271.787,7776.483
alive,18.412,20.581,0.018,0.287,8.676,-0.192,9.336,0.1789,25.534,18.54,0.0,0.269,4.953,17.07,-14.621,25.534,17.07,25.247
alive,6.671,11.73,0.447,-11.433,1.261,-11.908,0.139,13.7358,0.297,7.754,0.261,-11.88,-11.433,1.163,-85.838,0.297,1.44,11.73
failed,311.893,2602.035,11.384,23.213,14.776,17.056,269.652,108.4026,2636.222,357.075,0.0,11.829,34.187,261.321,77.327,2636.222,267.633,2613.009
failed,369.137,551.799,51.1,231.607,2.776,109.499,285.065,699.812,856.906,1309.608,235.0,180.507,305.107,242.293,215.781,856.906,603.911,625.299
failed,93.687,65.14,0.478,-65.052,0.0,-66.562,0.0,351.2796,0.088,96.848,2.416,-65.53,-65.052,16.3,-266.743,0.088,20.945,65.14
failed,161.87,443.247,41.387,25.686,24.654,-48.567,90.212,107.559,509.446,812.967,224.667,-15.701,66.199,186.022,-338.177,509.446,1030.565,483.76
failed,23.983,45.312,0.171,0.753,11.786,0.204,11.1,6.2094,53.839,25.848,5.185,0.582,8.527,6.682,-2.204,53.839,11.867,53.086
failed,120.06,219.323,95.87,45.928,15.04,-67.04,41.866,219.7871,302.516,953.588,0.0,-49.942,83.193,405.883,350.115,302.516,415.86,256.588
failed,5.441,27.874,3.605,-4.227,0.074,-10.053,3.186,303.3405,39.429,26.894,2.506,-7.832,11.555,10.692,-41.012,39.429,13.254,43.656
alive,9.66,5.658,2.947,3.729,0.077,-1.662,3.911,33.504,25.474,35.615,12.987,0.782,19.816,17.497,-268.988,25.474,31.398,21.745
failed,3567.0,13713.0,1283.0,166.0,0.0,-1216.0,368.0,3606.178,13879.0,23605.0,8347.0,-1117.0,166.0,6403.0,2955.0,13879.0,19581.0,13713.0
alive,40.762,4.153,3.624,-0.481,0.0,-3.642,7.695,132.7938,41.16,42.16,0.067,-4.105,37.007,16.844,-85.109,41.16,19.013,41.641
alive,471.773,920.833,78.309,116.384,170.908,-26.375,135.893,556.8644,1088.385,1548.559,927.577,38.075,167.552,165.499,42.285,1088.385,1200.242,972.001
failed,288.429,837.352,15.412,-0.921,146.705,-38.616,104.186,76.1985,873.505,568.765,234.92,-16.333,36.153,107.002,71.764,873.505,405.463,874.426
failed,89.073,39.106,9.337,-18.673,0.0,-31.373,4.876,249.1137,38.656,186.966,81.25,-28.01,-0.45,39.434,-106.028,38.656,146.622,57.329
failed,256.375,449.596,14.846,40.089,203.489,9.715,27.782,55.3429,742.241,417.492,107.678,25.243,292.645,114.587,84.627,742.241,226.801,702.152
failed,33.509,60.855,1.961,0.318,15.479,4.747,9.35,27.1031,86.223,47.492,0.036,-1.643,25.368,29.676,-47.34,86.223,31.704,85.905
failed,11.947,36.452,0.713,2.735,2.832,1.023,5.792,8.328,55.417,21.039,3.824,2.022,18.965,12.033,-55.918,55.417,15.857,52.682
failed,7.894,11.786,1.132,-5.485,2.095,-12.029,1.778,17.8063,15.233,9.781,2.528,-6.617,3.447,7.67,-48.707,15.233,10.198,20.718
alive,20.237,13.016,0.581,1.151,5.548,-1.1,7.068,28.3433,30.032,32.344,3.0,0.57,17.016,10.471,-8.385,30.032,16.839,28.881
alive,283.059,334.306,24.73,129.717,4.84,54.908,11.931,1721.466,635.191,1378.923,639.498,104.987,300.885,269.664,15.978,635.191,964.25,505.474
alive,317.538,503.853,40.347,92.279,206.227,10.773,84.726,48.3205,663.467,745.473,343.399,51.932,159.614,85.164,67.878,663.467,468.281,571.188
failed,43.653,108.943,8.128,-42.638,13.652,-51.422,14.91,283.448,66.305,113.312,8.965,-50.766,-42.638,19.003,-335.564,66.305,32.157,108.943
alive,49.137,34.809,1.457,4.816,16.163,2.827,15.859,125.1906,64.72,69.7,0.0,3.359,29.911,12.717,20.574,64.72,13.489,59.904
alive,5482.0,8951.0,1181.0,3671.0,392.0,1232.0,1317.0,14817.8843,12622.0,36261.0,9101.0,2490.0,3671.0,4303.0,5629.0,12622.0,27366.0,8951.0
failed,149.764,90.649,0.451,-56.785,10.825,-58.916,7.564,347.5842,33.864,160.273,39.555,-57.236,-56.785,31.73,-572.659,33.864,87.937,90.649
alive,2.97,3.773,0.31,-0.86,1.847,-0.836,0.525,1.1957,6.08,4.333,0.0,-1.17,2.307,0.645,-47.123,6.08,0.688,6.94
alive,1154.989,921.886,88.587,600.33,189.311,347.591,211.592,5665.5612,1678.925,2309.62,178.125,511.743,757.039,149.858,1209.714,1678.925,399.196,1078.595
alive,0.007,0.133,0.053,-0.075,0.0,-0.129,0.003,0.1994,0.292,2.224,0.0,-0.128,0.159,2.609,-0.139,0.292,2.611,0.367
failed,495.795,1132.399,107.764,326.876,81.675,173.72,77.678,1176.0179,1516.772,2351.323,719.434,219.112,384.373,314.75,385.352,1516.772,1420.301,1189.896
alive,30.976,12.929,0.194,-9.837,0.0,-9.727,1.297,98.553,3.092,31.609,0.0,-10.031,-9.837,3.812,-134.104,3.092,3.84,12.929
alive,439.5,1561.407,29.262,18.316,0.0,-13.913,354.725,586.5776,2069.518,864.834,98.073,-10.946,508.111,214.011,-386.832,2069.518,452.989,2051.202
failed,7.764,7.286,0.391,-6.279,0.0,-8.226,0.041,32.1472,1.007,8.966,8.513,-6.67,-6.279,1.285,-371.36,1.007,10.407,7.286
failed,90.312,340.824,19.196,136.201,8.736,46.868,61.203,603.7707,556.629,1187.889,744.328,117.005,215.805,80.525,-17.91,556.629,965.847,420.428
alive,24.242,38.509,7.897,-41.851,0.107,-51.848,2.166,95.8326,29.518,169.278,0.722,-49.748,-8.991,9.371,-105.784,29.518,10.424,71.369
failed,836.927,1873.89,92.972,168.771,758.4,-21.553,36.029,252.3178,2978.836,1634.209,821.342,75.799,1104.946,492.65,-46.94,2978.836,1523.603,2810.065
alive,4072.4,11110.0,2009.7,5343.2,1339.4,2047.1,1640.5,28613.6583,16453.2,61683.1,17988.2,3333.5,5343.2,7108.5,8271.2,16453.2,43778.2,11110.0
failed,120.726,148.574,195.138,55.028,7.158,-222.176,55.681,1253.6211,280.411,1856.651,876.106,-140.11,131.837,183.865,-606.266,280.411,1169.246,225.383
alive,32.493,140.699,2.816,3.749,4.356,0.738,21.592,2.7768,151.047,55.538,11.132,0.933,10.348,31.688,0.505,151.047,44.086,147.298
failed,223.892,555.62,28.8,62.547,0.0,15.736,113.588,55.6269,902.183,460.403,662.675,33.747,346.563,245.216,-1167.661,902.183,907.943,839.636
failed,5.009,14.629,0.463,-2.584,2.107,-3.038,2.38,2.7236,18.6,16.171,0.49,-3.047,3.971,5.202,15.732,18.6,5.692,21.184
failed,8.002,4.427,0.213,4.058,0.0,1.144,2.242,54.2053,8.485,11.997,0.803,3.845,4.058,5.959,-5.097,8.485,6.762,4.427
failed,2.409,1.162,2.152,-1.348,0.0,-5.128,0.166,246.5941,2.302,29.491,22.971,-3.5,1.14,0.662,-24.451,2.302,23.633,3.65
failed,50.457,4.357,0.746,-15.902,3.878,-19.527,3.654,43.4242,26.154,52.019,0.0,-16.648,21.797,4.291,-90.675,26.154,4.291,42.056
alive,561.405,1093.11,44.637,237.425,153.165,132.307,312.214,2648.9606,1694.327,1124.067,100.495,192.788,601.217,359.869,326.792,1694.327,577.265,1456.902
failed,133.405,83.546,81.734,157.259,5.469,56.49,26.884,64.1225,260.441,737.47,214.855,75.525,176.895,110.503,-126.179,260.441,494.499,103.182
failed,1145.6,1373.1,254.4,586.2,9.1,277.9,346.3,5663.8605,2017.7,5808.2,941.9,331.8,644.6,488.8,1281.8,2017.7,1574.0,1431.5
alive,52.963,97.28,7.653,6.653,0.0,-64.964,25.911,117.6616,142.125,92.913,9.0,-1.0,44.845,16.746,-288.9,142.125,25.746,135.472
alive,8.174,11.605,0.232,0.677,2.352,0.664,3.568,8.025,18.737,16.19,0.236,0.445,7.132,1.253,2.998,18.737,1.906,18.06
failed,134.464,388.018,73.144,274.695,5.11,44.343,28.224,1862.0283,858.089,1745.972,1168.935,201.551,470.071,142.316,113.006,858.089,1406.033,583.394
alive,120.291,315.747,7.996,32.816,31.747,14.98,41.068,177.0795,480.415,203.868,24.136,24.82,164.668,57.847,109.705,480.415,95.38,447.599
failed,6.35,0.934,0.047,-2.545,0.0,-3.28,0.063,7.1814,1.464,24.225,9.012,-2.592,0.53,2.45,-18.485,1.464,11.462,4.009
failed,11.889,5.965,1.662,-16.375,7.095,-24.378,3.089,6.634,15.476,18.741,0.0,-18.037,9.511,83.419,-129.41,15.476,83.419,31.851
failed,107.034,245.327,15.419,35.246,47.993,9.548,48.907,131.5058,331.105,273.684,63.5,19.827,85.778,34.436,64.115,331.105,125.181,295.859
failed,0.66,3.331,0.283,-3.258,0.0,-5.536,0.0,86.4318,0.073,16.771,9.898,-3.541,-3.258,4.512,-52.977,0.073,19.656,3.331
alive,49.371,507.094,37.146,60.963,5.194,14.784,12.351,441.5341,632.884,367.128,0.0,23.817,125.79,101.331,1.816,632.884,148.991,571.921
failed,137.635,236.247,7.922,34.99,61.959,17.449,9.722,191.392,421.136,178.836,2.206,27.068,184.889,78.326,50.745,421.136,85.274,386.146
alive,31.404,123.662,4.566,17.906,7.935,4.86,20.322,17.4014,155.168,67.255,7.706,13.34,31.506,18.123,24.012,155.168,28.1,137.262
failed,31.94,115.388,60.891,0.968,1.758,-41.261,19.955,318.1421,129.744,321.657,129.0,-59.923,14.356,21.778,14.193,129.744,165.605,128.776
alive,124.985,8.685,4.216,-8.696,0.0,-19.301,13.934,267.3618,55.038,141.497,0.0,-12.912,46.353,25.324,-257.449,55.038,68.936,63.734
failed,46.501,71.945,3.4,-45.093,7.691,-49.07,11.568,125.3872,26.852,119.253,10.476,-48.493,-45.093,25.88,-369.055,26.852,59.04,71.945
failed,4.95,16.019,14.558,-9.203,0.0,-73.494,0.993,0.1924,6.816,11.069,1.885,-23.761,-9.203,4.96,-152.499,6.816,8.431,16.019
alive,153.365,315.133,20.774,37.081,46.378,89.918,44.611,538.0309,544.382,368.991,1.036,16.307,229.249,56.837,133.15,544.382,186.397,507.301
alive,77.194,16.413,3.588,-9.945,1.17,-37.586,9.063,238.7392,48.252,97.678,0.445,-13.533,31.839,53.21,-225.802,48.252,55.907,58.197
failed,2480.493,5529.725,698.183,1362.629,492.022,-677.39,957.541,4490.9839,7109.186,16510.814,2922.052,664.446,1579.461,1766.049,-384.831,7109.186,9082.616,5746.557
failed,13.206,402.978,23.227,-8.347,3.845,-44.361,5.195,14.1728,450.279,148.416,117.806,-31.574,47.301,42.518,-130.627,450.279,184.856,458.626
alive,803.642,1351.675,42.143,211.884,0.0,57.852,745.179,406.4704,2319.35,1463.376,576.704,169.741,967.675,376.225,167.334,2319.35,1020.775,2107.466
alive,31.717,20.997,9.069,12.637,3.771,2.09,7.74,43.3099,56.239,95.906,23.192,3.568,35.242,6.419,22.386,56.239,34.627,43.602
failed,4.014,43.184,3.836,8.536,1.029,0.848,0.0,21.8525,55.99,40.128,11.562,4.7,12.806,7.449,3.598,55.99,19.141,47.454
alive,1.5,0.869,0.043,-7.861,0.267,-7.805,0.485,16.989,1.309,1.728,2.0,-7.904,0.44,1.627,-33.317,1.309,3.627,9.17
failed,4.201,18.602,0.186,-18.408,0.024,-69.42,1.202,3.4952,0.194,14.497,0.05,-18.594,-18.408,11.663,-1267.146,0.194,53.743,18.602
alive,612.4,319.5,25.3,426.2,257.6,257.8,214.8,8104.704,1372.4,858.9,0.0,400.9,1052.9,400.8,327.4,1372.4,492.6,946.2
alive,117.307,154.886,6.267,-3.281,46.719,-16.878,46.097,39.5026,205.867,145.513,9.276,-9.548,50.981,81.248,0.822,205.867,97.845,209.148
alive,388.0,513.0,31.0,103.0,204.0,-24.0,126.0,1261.548,712.0,967.0,502.0,72.0,199.0,294.0,-930.0,712.0,1064.0,609.0
failed,22.279,16.565,3.009,-14.348,0.219,-16.598,5.123,53.5788,29.239,23.409,0.0,-17.357,12.674,15.135,-249.752,29.239,15.327,43.587
alive,0.184,0.203,0.135,-0.397,0.036,-0.862,0.044,0.1904,0.366,1.648,0.0,-0.532,0.163,0.643,-6.708,0.366,1.054,0.763
failed,61.525,95.591,14.177,42.561,0.0,-272.259,37.546,48.3202,213.762,346.424,244.0,28.384,118.171,95.015,-113.072,213.762,371.559,171.201
alive,4895.621,11545.719,46.904,669.244,1691.536,388.331,2710.321,3862.3195,13577.112,6669.572,976.774,622.34,2031.393,2504.11,1935.505,13577.112,3673.013,12907.868
alive,91.325,189.9,10.307,49.702,0.0,6.849,80.71,200.8389,352.283,452.887,180.265,39.395,162.383,51.021,57.315,352.283,251.785,302.581
alive,1033.806,2042.535,355.704,826.476,291.103,224.336,573.211,3036.735,2869.011,9767.731,3653.364,470.772,826.476,1826.136,1358.777,2869.011,7104.861,2042.535
alive,314.963,130.91,14.211,22.888,69.415,4.904,33.799,434.8397,254.229,433.21,0.0,8.677,123.319,45.431,210.527,254.229,54.54,231.341
failed,16.885,23.943,0.574,-5.13,0.575,-5.444,2.287,50.1617,42.805,18.329,0.0,-5.704,18.862,4.793,-226.821,42.805,4.793,47.935
failed,99.937,271.341,14.581,-26.072,76.595,-32.857,2.619,96.2237,445.133,270.774,30.192,-40.653,173.792,68.374,185.684,445.133,109.795,471.205
alive,150.148,55.983,6.518,66.105,1.024,40.078,76.585,819.8718,186.5,187.908,0.0,59.587,130.517,70.216,37.875,186.5,74.203,120.395
alive,1755.757,2773.555,106.891,1105.597,1561.479,566.202,68.372,5897.2497,5637.025,3912.565,1869.25,998.706,2863.47,1818.115,564.494,5637.025,3741.172,4531.428
alive,47.425,96.859,6.778,17.481,19.578,7.673,14.246,182.4458,138.835,141.526,23.185,10.703,41.976,18.76,29.461,138.835,56.816,121.354
alive,328.354,275.636,30.469,77.942,133.42,26.959,120.296,878.4009,551.846,638.022,3.558,47.473,276.21,119.215,95.273,551.846,150.352,473.904
failed,438.3,902.474,187.193,306.127,40.23,20.854,211.705,476.0366,1374.884,1595.918,844.906,118.934,472.41,177.997,34.513,1374.884,1221.671,1068.757
alive,306.678,371.416,10.145,51.009,82.47,27.501,116.518,297.2451,679.718,425.504,4.992,40.864,308.302,83.25,472.512,679.718,202.841,628.709
failed,65.978,154.223,2.536,5.136,57.488,0.705,6.816,25.186,179.974,86.6,18.418,2.6,25.751,47.83,-2.092,179.974,66.308,174.838
alive,3674.843,42513.368,59.399,335.424,437.566,221.747,2325.852,3382.8083,43386.389,4879.98,671.954,276.025,873.021,2241.354,1358.235,43386.389,3015.099,43050.965
alive,92.174,55.062,3.589,-49.5,12.362,-59.224,23.511,118.2625,100.483,115.675,18.498,-53.089,45.421,28.806,-186.668,100.483,85.731,149.983
failed,799.5,2036.0,427.5,534.8,242.2,-75.9,185.8,1465.625,4960.1,8548.9,1136.5,107.3,2924.1,1123.2,-159.7,4960.1,2540.5,4425.3
failed,513.645,1310.117,158.464,124.302,69.907,16.686,148.273,1658.3999,1480.714,2387.649,700.022,-34.162,170.597,276.638,-295.959,1480.714,1699.614,1356.412
failed,4.71,15.045,1.529,-14.113,0.0,195.29,0.9,15.2678,0.932,8.106,6.304,-15.642,-14.113,10.75,-150.815,0.932,18.99,15.045
alive,21.779,56.372,1.153,2.338,5.87,-0.928,14.055,34.3759,69.366,43.441,11.894,1.185,12.994,19.869,-7.397,69.366,36.192,67.028
failed,153.046,224.748,2.305,26.184,96.726,-21.976,48.921,32.1761,350.819,300.171,0.218,23.879,126.071,281.461,-146.379,350.819,333.468,324.635
alive,10.576,0.915,1.98,-0.843,0.0,-3.77,5.426,14.9996,19.139,21.64,4.762,-2.823,18.224,7.619,-31.619,19.139,12.381,19.982
failed,0.068,0.316,0.094,-0.309,0.0,-0.42,0.055,2.9662,0.007,0.297,0.016,-0.403,-0.309,0.337,-1.399,0.007,0.353,0.316
alive,59.979,111.549,1.356,5.426,38.039,2.759,17.458,41.1428,121.157,74.363,0.0,4.07,9.608,11.031,31.19,121.157,11.309,115.731
failed,10.942,10.652,1.087,-2.231,4.333,-3.378,2.37,9.0691,18.041,22.159,1.517,-3.318,7.389,6.953,-38.976,18.041,8.47,20.272
failed,55.249,94.873,3.646,8.612,48.477,2.8,0.407,43.7493,176.189,74.84,4.161,4.966,81.316,19.309,46.306,176.189,27.012,167.577
failed,10.398,9.002,8.13,0.602,0.0,9.114,2.026,13.9511,15.849,124.971,0.0,-7.528,6.847,83.396,-78.053,15.849,126.654,15.247
alive,15.542,340.107,21.889,17.919,4.596,-10.346,5.919,130.23,402.639,252.225,37.044,-3.97,62.532,41.703,130.759,402.639,86.472,384.72
alive,48.588,21.56,3.334,11.067,16.714,3.915,10.803,132.8882,71.097,81.492,0.0,7.733,49.537,10.041,0.883,71.097,13.285,60.03
failed,8.299,2.851,0.836,-10.041,1.131,-10.924,0.376,39.3698,3.981,9.791,0.0,-10.877,1.13,3.283,-120.332,3.981,3.314,14.022
alive,0.143,0.028,0.008,-0.304,0.0,-0.512,0.099,4.8457,0.05,0.617,0.0,-0.312,0.022,0.292,-0.685,0.05,0.292,0.354
alive,308.467,613.774,29.246,66.762,252.791,20.233,0.0,431.2926,970.441,531.951,62.319,37.516,356.667,114.318,152.29,970.441,215.87,903.679
failed,360.023,523.244,42.662,224.138,92.498,115.038,0.0,1810.1445,1132.834,805.924,0.0,181.476,609.59,143.326,578.112,1132.834,173.474,908.696
alive,35.29,75.72,3.526,-4.335,24.284,-12.845,1.91,13.2778,155.333,64.98,0.484,-7.861,79.613,50.254,-71.835,155.333,52.684,159.668
failed,4.271,9.582,0.014,0.521,0.0,0.422,1.278,8.6082,12.369,5.424,0.0,0.507,2.787,1.171,-33.626,12.369,1.171,11.848
failed,8.566,6.914,7.788,18.67,0.0,5.739,4.796,68.2599,30.916,65.344,22.965,10.882,24.002,5.096,-10.86,30.916,32.739,12.246
failed,382.783,1358.765,51.932,137.089,108.704,-135.052,247.277,697.809,1749.381,1079.564,809.345,85.157,390.616,260.508,-287.687,1749.381,1129.114,1612.292
alive,70.863,43.758,6.156,22.642,44.201,8.483,23.106,240.949,124.209,116.459,9.025,16.486,80.451,17.167,60.134,124.209,28.821,101.567
failed,16.864,4.48,0.044,3.41,0.0,3.803,4.533,35.1571,13.175,17.111,0.0,3.366,8.695,9.179,-53.289,13.175,9.179,9.765
failed,199.95,144.706,189.83,473.968,4.2,21.287,75.827,1328.7814,652.856,1969.051,587.0,284.138,508.15,210.161,435.764,652.856,1132.997,178.888
alive,0.803,4.846,0.342,-0.065,0.024,-0.809,0.235,3.1515,5.155,3.846,0.443,-0.407,0.309,1.656,-14.771,5.155,2.099,5.22
failed,1.092,1.34,0.054,-2.619,0.309,-3.129,0.037,58.4287,1.815,1.757,0.748,-2.673,0.475,2.44,-80.826,1.815,3.194,4.434
alive,127.839,516.546,18.793,42.009,44.687,13.526,79.293,192.3561,586.074,249.102,21.15,23.216,69.528,85.475,42.114,586.074,141.699,544.065
failed,0.34,2.29,0.503,-3.539,0.0,-2.999,0.231,15.975,0.558,11.377,0.895,-4.042,-1.732,0.636,-19.694,0.558,1.531,4.097
failed,47.585,506.993,30.75,50.988,11.57,-10.806,6.158,15.2501,599.739,297.221,283.658,20.238,92.746,82.206,-239.045,599.739,397.204,548.751
failed,37.679,41.668,2.153,-26.57,4.784,-53.355,12.061,141.9912,45.093,69.89,8.167,-28.723,3.425,14.814,-189.278,45.093,23.149,71.663
alive,27.109,8.59,0.375,3.692,0.391,2.647,1.936,79.22,27.212,28.145,0.0,3.317,18.622,3.752,2.755,27.212,3.752,23.52
failed,10.229,10.422,0.768,1.254,5.511,-0.433,2.521,20.152,19.541,12.105,0.0,0.486,9.119,2.005,-3.157,19.541,2.005,18.287
failed,8.299,2.851,0.836,-10.041,1.131,-10.924,0.376,39.3698,3.981,9.791,0.0,-10.877,1.13,3.283,-120.332,3.981,3.314,14.022
alive,146.564,412.099,54.668,147.867,5.874,48.828,91.315,769.0118,559.966,1995.924,434.467,93.199,147.867,243.067,252.28,559.966,1522.212,412.099
failed,152.329,569.865,32.791,65.568,0.0,-25.031,99.483,8.5617,895.863,330.444,40.04,32.777,325.998,749.094,-1181.922,895.863,791.983,830.295
alive,0.793,0.028,0.934,-1.34,0.559,-4.454,0.062,2.3804,0.443,4.336,0.0,-2.274,0.415,2.408,-60.714,0.443,2.766,1.783
failed,28.303,100.498,3.369,5.121,16.792,1.428,1.883,51.7853,150.515,49.371,0.679,1.752,50.017,17.124,1.45,150.515,22.295,145.394
alive,546.34,1145.352,55.135,160.191,80.756,90.521,295.993,1201.0764,1543.927,894.351,75.046,105.056,398.575,205.019,661.399,1543.927,351.762,1383.736
failed,2803.0,2363.0,371.0,1029.0,184.0,174.0,341.0,1686.506,3549.0,14213.0,6072.0,658.0,1186.0,1702.0,-1907.0,3549.0,9728.0,2520.0
alive,172.86,170.043,10.524,83.013,49.218,46.234,62.113,396.862,326.955,266.383,4.176,72.489,156.912,61.092,82.555,326.955,67.448,243.942
failed,70.018,349.167,24.162,37.433,19.004,-109.681,39.979,13.3995,423.92,230.324,175.184,13.271,74.753,54.886,-119.894,423.92,272.259,386.487
failed,191.164,426.407,14.539,57.62,102.192,12.139,40.358,403.6217,692.674,506.292,158.168,43.081,266.267,105.646,41.323,692.674,266.832,635.054
failed,549.923,2208.144,232.413,392.438,229.688,105.519,153.212,1531.652,2701.998,5140.177,981.696,160.025,493.854,631.536,123.232,2701.998,4021.918,2309.56
alive,0.83,0.088,0.07,-1.194,0.055,-3.738,0.005,3.2692,0.099,1.405,1.119,-1.264,0.011,1.077,-18.226,0.099,4.524,1.293
alive,34.01,22.226,8.976,21.593,0.9,8.404,21.963,70.818,53.051,310.891,159.057,12.617,30.825,40.945,-36.939,53.051,234.856,31.458
failed,9.713,40.433,27.369,16.331,0.886,-9.036,7.916,34.285,72.3,183.082,92.0,-11.038,31.867,17.795,-426.992,72.3,124.765,55.969
alive,0.616,2.534,0.084,-1.976,0.0,-2.036,0.158,21.9268,2.168,2.194,0.0,-2.06,-0.366,1.458,-4.359,2.168,1.943,4.144
failed,145.734,212.38,5.454,13.816,45.235,-10.93,86.123,190.625,419.045,241.863,150.947,8.362,206.665,197.611,-601.786,419.045,357.192,405.229
alive,1253.216,1777.443,82.417,335.085,350.028,173.232,445.943,3173.2089,2521.676,2391.731,754.795,252.668,744.233,349.848,1528.363,2521.676,1409.145,2186.591
alive,140.731,260.573,12.293,-26.039,39.016,-89.266,42.652,44.7612,344.288,161.531,0.0,-38.332,83.715,73.532,-328.064,344.288,76.084,370.327
alive,16.964,2.861,1.817,1.218,0.0,-0.547,1.731,65.1872,25.637,25.094,0.0,-0.599,22.776,14.222,-342.846,25.637,15.324,24.419
failed,1542.751,2548.684,451.657,242.252,190.253,-558.353,232.017,377.8477,2937.119,8429.723,5123.485,-209.405,388.435,519.394,-1328.584,2937.119,6761.569,2694.867
alive,223.421,94.895,8.188,-62.263,0.0,-48.569,0.0,1198.3818,32.632,293.282,10.801,-70.451,-62.263,34.178,-178.982,32.632,59.061,94.895
